BLR - Categorization,Options,Builder / Developer,Building Name,Building Address / Location,Building Structure,Total Building Size [In Sq. Ft.],Available  Floors,Available - Area in Sft,Condition,Timeline
E-City,,Gopalan Enterprises,Gopalan Fortune City - Block 4,"Outer Ring Road, Bengaluru","3 Basement, Ground + 11 Floors","75,00,000 Sft",Ground to 11 floors,,Warm Shell,Aug 2027
E-City,,Gopalan Enterprises,Gopalan Fortune City - Platinum Block,"Outer Ring Road, Bengaluru","3 Basement, Ground + 11 Floors","75,00,000 Sft",GF,"87,017 Sft",Warm Shell,Immediate
E-City,,Gopalan Enterprises,Gopalan Fortune City - Platinum Block,"Outer Ring Road, Bengaluru","3 Basement, Ground + 11 Floors","75,00,000 Sft",First floor,"90,038 Sft",Warm Shell,Immediate
E-City,,Gopalan Enterprises,Gopalan Fortune City - Platinum Block,"Outer Ring Road, Bengaluru","3 Basement, Ground + 11 Floors","75,00,000 Sft",Second floor,"91,990 Sft",Warm Shell,Immediate
E-City,,Gopalan Enterprises,Gopalan Fortune City - Platinum Block,"Outer Ring Road, Bengaluru","3 Basement, Ground + 11 Floors","75,00,000 Sft",Eighth floor,"93,403 Sft",Warm Shell,Immediate
Whitefield,,Gopalan Enterprises,Gopalan Global Axis - Block A (SEZ),"Whitefield, Bengaluru",,,,"67,000 Sft",Fully Furnished,Immediate
Whitefield,,Gopalan Enterprises,Gopalan Global Axis - Block E (NON-SEZ),"Whitefield, Bengaluru",,,,"2,78,000 Sft",Fully Furnished,Immediate
Whitefield,,Gopalan Enterprises,Gopalan Global Axis - Block F (NON-SEZ),"Whitefield, Bengaluru",,,,"2,90,000 Sft",Fully Furnished,Immediate
Whitefield,,Gopalan Enterprises,Gopalan Global Axis - Block G (NON-SEZ),"Whitefield, Bengaluru",,,,"1,11,000 Sft",Fully Furnished,Immediate
Bannerghatta Road,,Gopalan Enterprises,Gopalan Innovation,"Bannerghatta Road, Bengaluru",,,3F,,Fully Furnished,Immediate
Bannerghatta Road,,Gopalan Enterprises,Gopalan Innovation,"Bannerghatta Road, Bengaluru",,,2F,,Fully Furnished,August
Others,,Gopalan Enterprises,Gopalan Legacy,"Sirsi circle, Mysore Rd, Bengaluru",,,2F,"5,000 Sft",Warm Shell,45-60 days
Whitefield,,Gopalan Enterprises,Gopalan Millennium Tower,"Whitefield, Bengaluru",,,GF,,Fully Furnished,Immediate
Whitefield,,Gopalan Enterprises,Gopalan Millennium Tower,"Whitefield, Bengaluru",,,First floor,,Fully Furnished,Immediate
Whitefield,,Gopalan Enterprises,Gopalan Millennium Tower,"Whitefield, Bengaluru",,,Second floor,,Fully Furnished,Immediate
Whitefield,,Gopalan Enterprises,Gopalan Millennium Tower,"Whitefield, Bengaluru",,,Fourth floor,"26,050 Sft",Warm Shell,45- 60 days
South-BLR,,Gopalan Enterprises,Gopalan Promenade,"Banashankari, Bengaluru",,,3F,"10,000 Sft",Fully Furnished,Immediate
South-BLR,,Gopalan Enterprises,Gopalan Promenade,"Banashankari, Bengaluru",,,2F,"26,000 Sft",Warm Shell,45-60 Days
Old Madras Road,,Gopalan Enterprises,Gopalan Signature,"Old Madras Road, Bengaluru",,,2F,,Fully Furnished,Immediate
Old Madras Road,,Gopalan Enterprises,Gopalan Signature,"Old Madras Road, Bengaluru",,,2F,,Fully Furnished,Immediate
Old Madras Road,,Gopalan Enterprises,Gopalan Signature,"Old Madras Road, Bengaluru",,,2F,,Fully Furnished,Immediate
Old Madras Road,,Gopalan Enterprises,Gopalan Signature,"Old Madras Road, Bengaluru",,,3F,"15,000 Sft",Warm Shell,45-60 Days
CBD,,HM Group,HM @The Royal Barter,"Off - Residency Road, Bengaluru",,,GF,"1,649 Sft",Warm Shell,Immediate
Others,,HM Group,HM Astrid,"JC Road, Minerva Circle, Bengaluru",,,,"4,000 Sft",Bare Shell,Immediate
Others,,HM Group,HM Astrid,"JC Road, Minerva Circle, Bengaluru",,,,"4,000 Sft",Bare Shell,Immediate
CBD,,HM Group,HM Eleganza,"Museum Road, Bengaluru",,,,"10,132 Sft",Bare Shell,Immediate
Sarjapur Road,,HM Group,HM Elite,"Hosa Road, Sarjapur Main Road, Bengaluru",,,,"4,790 Sft",Bare Shell,Immediate
Sarjapur Road,,HM Group,HM Elite,"Hosa Road, Sarjapur Main Road, Bengaluru",,,,"4,697 Sft",Bare Shell,Immediate
CBD,,HM Group,HM Geneva House,"Cunningham Road, Bengaluru",,,,"1,750 Sft",Fully Furnished,Immediate
Indiranagar,,HM Group,HM Rochester,"Indiranagar, CMH Road, Bengaluru",,,,"3,000 Sft",Fully Furnished,Immediate
Indiranagar,,HM Group,HM Rochester,"Indiranagar, CMH Road, Bengaluru",,,,"3,100 Sft",Fully Furnished,Immediate
Others,,HM Group,HM Towers,"Brigade Main Road, Bengaluru",,,,"11,990 Sft",Fully Furnished,Immediate
Others,,HM Group,HM Towers,"Brigade Main Road, Bengaluru",,,,"6,100 Sft",Fully Furnished,Immediate
Others,,HM Group,HM Towers,"Brigade Main Road, Bengaluru",,,,"1,322 Sft",Fully Furnished,Immediate
Koramangala,,HM Group,HM Vibha Towers,"Koramangala Main Road, Bengaluru",,,,"13,424 Sft",Fully Furnished,Immediate
Koramangala,,HM Group,HM Vibha Towers,"Koramangala Main Road, Bengaluru",,,,"7,000 Sft",Bare Shell,Immediate
CBD,,HM Group,HM unit @West Minster,"Cunningham Road, Bengaluru",,,Mezzanine,"1,849 Sft",Bare Shell,Immediate
Koramangala,,Indraprastha Shelters,Indraprastha Equinox,"Koramangala on the 100ft intermediate Ring Road, Bengaluru",,,1F,"15,000 Sft",Fully Furnished,Immediate
Others,,Indraprastha Shelters,Indraprastha Equinox,Bengaluru,,,3F,"15,000 Sft",Fully Furnished,Immediate
Koramangala,,Indraprastha Shelters,Indraprastha Equinox,"Koramangala on the 100ft intermediate Ring Road, Bengaluru",,,2F,"6,000 Sft",Fully Furnished,Immediate
Koramangala,,Indraprastha Shelters,Indraprastha Equinox,"Koramangala on the 100ft intermediate Ring Road, Bengaluru",,,2F,"9,000 Sft",Fully Furnished,Immediate
Koramangala,,K Raheja Corp,CIGNUS Koramangala,"Koramangala, Bengaluru",2B + G + 9 Floors,"1,65,000 Sft",,"1,65,000 Sft",,Q2 2027
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,11F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,10F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,9F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,8F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,7F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,6F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,5F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,4F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,3F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,2F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,1F,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 1,"Whitefield, Bengaluru",,,GF,,,Occupied
Whitefield,,K Raheja Corp,CIGNUS Tower 2,"Whitefield, Bengaluru",,,1F,"59,970 Sft",,Immediate
Whitefield,,K Raheja Corp,CIGNUS Tower 2,"Whitefield, Bengaluru",,,UGF,"52,500 Sft",,Immediate
Whitefield,,K Raheja Corp,CIGNUS Tower 2,"Whitefield, Bengaluru",,,LG,,,Occupied
Koramangala,,K Raheja Corp,Cignus Koramangala,"Raheja Vivarea Complex, Koramangala Block 3, Bengaluru",2 Basements + Ground + 9 Floors,"1,65,000 Sft",Building (2 Basements + Ground + 9 Floors),"1,65,000 Sft",Warm Shell,Q2 2027
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",11F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",10F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",9F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",8F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",7F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",6F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",5F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",4F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",3F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",2F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",1F,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 1,"75, EPIP Zone, Whitefield, Bengaluru",2B + Stilt + 12,"6,60,000 Sft",GF,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 2,"75, EPIP Zone, Whitefield, Bengaluru",1B + G + 2,"3,23,000 Sft",1F,"59,970 Sft",Warm Shell,Immediate
Whitefield,,K Raheja Corp,Cignus Tower 2,"75, EPIP Zone, Whitefield, Bengaluru",1B + G + 2,"3,23,000 Sft",UGF,"52,500 Sft",Warm Shell,Immediate
Whitefield,,K Raheja Corp,Cignus Tower 2,"75, EPIP Zone, Whitefield, Bengaluru",1B + G + 2,"3,23,000 Sft",LG,,Warm Shell,Occupied
Whitefield,,K Raheja Corp,Cignus Tower 2,"75, EPIP Zone, Whitefield, Bengaluru",1B + G + 2,"3,23,000 Sft",Balance Floors,"2,10,530 Sft",-,Occupied
Airport / Devanahalli,,Kalyani Developers,DMM - North Bangalore,"North Bangalore - KIADB Aerospace Park, Bengaluru",B + GF to 2nd Floor,,1B+G+2 Upper Floors,"1,25,511 Sft",Warm Shell,Immediate
Whitefield,,Kalyani Developers,Ebony Block,"Whitefield, Bengaluru",2 Basement + G + 5 Upper Floors,,Part of 2nd Floor & 5th Floor,"91,545 Sft",Fully Furnished,Immediate
ORR,,Kalyani Developers,Helios Business Park Wing D,"Outer Ring Road, Bengaluru",4 Basements + G + 11 upper floors,,"1st, 10th and 11th Floor","2,04,836 Sft",Warm Shell,Immediate
ORR,,Kalyani Developers,Kalyani Tech Park - ORR 2 & ORR3,"Outer Ring Road, Bengaluru",4 Basements + G + 12 upper floors ( Block 1 & Block 2 ),,Block 1 & Block 2,"12,00,000 Sft",Warm Shell,Aug 2026
Bannerghatta Road,,Kalyani Developers,Kalyani Trident Bangalore,"Bannerghatta Road, Bengaluru",3 Basements + Ground + 7 upper floors,,Second to Seventh Floors,"1,10,000 Sft",Warm Shell,Immediate
Whitefield,,Kalyani Developers,Maple Block,"Whitefield, Bengaluru",Basement + G + 3 Upper Floors,,Ground & 1st to 3rd floor,"1,48,020 Sft",Warm Shell,Immediate
South-BLR,,Kalyani Developers,Vista-2,"JP Nagar, Bengaluru",3 Basement + 13 Upper floors,,"11, 12 and 13 Floors","1,77,000 Sft",Fully Furnished,2026-06-01
CBD,,Nitesh Estates,Nitesh Broadway,"MG Road, Bengaluru",,,3F,"7,500 Sft",Warm Shell,Immediate
CBD,,Nitesh Estates,Nitesh Lexington Avenue,"Brigade Road, Bengaluru",,,1F,"5,819 Sft",Fully Furnished,Immediate
CBD,,Nitesh Estates,Nitesh TimesSquare,"MG Road, Bengaluru",,,GF,"6,000 Sft",Warm Shell,Immediate
Whitefield,,Park Square,Park Square,Bengaluru,,,2F,"7,900 Sft",Fully Furnished,Immediate
Others,,Phoenix Mills,Phoenix Asia Towers - Suite Offices,Bengaluru,,,Suite Office 2 - T2,"11,116 Sft",,Immediate
Others,,Phoenix Mills,Phoenix Asia Towers - Tower 1,Bengaluru,,,4F,"73,739 Sft",,Immediate
Others,,Phoenix Mills,Phoenix Asia Towers - Tower 1,Bengaluru,,,5F,"1,06,742 Sft",,Immediate
Others,,Phoenix Mills,Phoenix Asia Towers - Tower 1,Bengaluru,,,6F,"94,515 Sft",,Immediate
Others,,Phoenix Mills,Phoenix Asia Towers - Tower 1,Bengaluru,,,7F,"71,147 Sft",,Immediate
Others,,Phoenix Mills,Phoenix Asia Towers - Tower 1,Bengaluru,,,8F,"28,246 Sft",,Immediate
Others,,Phoenix Mills,Phoenix Asia Towers - Tower 2,Bengaluru,,,6th Floor - Unit 601,"16,810 Sft",,Immediate
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",GF,"40,906 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",1F,"21,968 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",2F,"48,834 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",3F,"48,354 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",4F,"48,354 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",5F,"48,354 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",6F,"44,800 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",7F,"48,354 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",8F,"48,354 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 1 - Cirrus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,342 Sft",Balance Floors,"22,064 Sft",-,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",GF,"40,842 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",1F,"21,995 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",2F,"48,758 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",3F,"48,278 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",4F,"48,278 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",5F,"48,278 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",6F,"44,730 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",7F,"48,278 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",8F,"48,278 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 2 - Cumulus,"Bellary Road, Bengaluru",2B + G + 8,"4,19,683 Sft",Balance Floors,"21,968 Sft",-,Occupied
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",GF,"35,652 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",1F,"43,963 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",2F,"43,962 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",3F,"43,946 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",4F,"43,946 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",5F,"43,946 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",6F,"40,566 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",7F,"43,946 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",8F,"43,946 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 3 - Altus,"Bellary Road, Bengaluru",2B + G + 9,"4,19,727 Sft",9F,"40,566 Sft",Warm Shell,Immediate
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",GF,"40,894 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",1F,"44,019 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",2F,"48,820 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",3F,"48,340 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",4F,"48,340 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",5F,"48,340 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",6F,"44,787 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",7F,"48,340 Sft",Warm Shell,Occupied
North-BLR,,Prestige Group,Building 7 - Stratus,"Bellary Road, Bengaluru",2B + G + 8,"4,20,220 Sft",8F,"48,340 Sft",Warm Shell,Occupied
E-City,,Prestige Group,Prestige Alecto,"Plot number 105, Electronic City Phase I, Electronic City, Bengaluru",2B + G + 3 Floors,"91,565 Sft",3F,"25,221 Sft",,Occupied
E-City,,Prestige Group,Prestige Alecto,"Plot number 105, Electronic City Phase I, Electronic City, Bengaluru",2B + G + 3 Floors,"91,565 Sft",2F,"24,986 Sft",,Occupied
E-City,,Prestige Group,Prestige Alecto,"Plot number 105, Electronic City Phase I, Electronic City, Bengaluru",2B + G + 3 Floors,"91,565 Sft",1F,"23,062 Sft",Warm Shell,Immediate
E-City,,Prestige Group,Prestige Alecto,"Plot number 105, Electronic City Phase I, Electronic City, Bengaluru",2B + G + 3 Floors,"91,565 Sft",GF,"18,296 Sft",Warm Shell,Immediate
West-BLR,,Prestige Group,Prestige Capital Square,"2G9X+Q85, 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka 560022",G + 4 Floors,"1,27,929 Sft",5F,"22,292 Sft",,Immediate
West-BLR,,Prestige Group,Prestige Capital Square,"2G9X+Q85, 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka 560022",G + 4 Floors,"1,27,929 Sft",4F,"22,033 Sft",,Immediate
West-BLR,,Prestige Group,Prestige Capital Square,"2G9X+Q85, 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka 560022",G + 4 Floors,"1,27,929 Sft",3F,"22,126 Sft",,Immediate
West-BLR,,Prestige Group,Prestige Capital Square,"2G9X+Q85, 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka 560022",G + 4 Floors,"1,27,929 Sft",2F,"22,126 Sft",,Immediate
West-BLR,,Prestige Group,Prestige Capital Square,"2G9X+Q85, 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka 560022",G + 4 Floors,"1,27,929 Sft",1F,"22,269 Sft",,Immediate
West-BLR,,Prestige Group,Prestige Capital Square,"2G9X+Q85, 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka 560022",G + 4 Floors,"1,27,929 Sft",GF,"17,084 Sft",,Immediate
CBD,,Prestige Group,Prestige Delta,"St Mark's Rd, Srinivas Nagar, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",1B + G + 4 Floors,"39,402 Sft",4F,"2,649 Sft",,Occupied
CBD,,Prestige Group,Prestige Delta,"St Mark's Rd, Srinivas Nagar, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",1B + G + 4 Floors,"39,402 Sft",4F,"5,693 Sft",Warm Shell,Immediate
CBD,,Prestige Group,Prestige Delta,"St Mark's Rd, Srinivas Nagar, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",1B + G + 4 Floors,"39,402 Sft",3F,"8,312 Sft",,Occupied
CBD,,Prestige Group,Prestige Delta,"St Mark's Rd, Srinivas Nagar, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",1B + G + 4 Floors,"39,402 Sft",2F,"5,254 Sft",,Occupied
CBD,,Prestige Group,Prestige Delta,"St Mark's Rd, Srinivas Nagar, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",1B + G + 4 Floors,"39,402 Sft",2F,"2,259 Sft",,Occupied
CBD,,Prestige Group,Prestige Delta,"St Mark's Rd, Srinivas Nagar, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",1B + G + 4 Floors,"39,402 Sft",1F,"8,123 Sft",,Occupied
CBD,,Prestige Group,Prestige Delta,"St Mark's Rd, Srinivas Nagar, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",1B + G + 4 Floors,"39,402 Sft",GF,"7,112 Sft",,Occupied
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",9F,"44,905 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",8F,"46,675 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",7F,"44,822 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",6F,"44,822 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",5F,"46,445 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",4F,"46,445 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",3F,"46,445 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",2F,"46,675 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",1F,"35,871 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Creator,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"4,32,270 Sft",GF,"29,165 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Inventor,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"5,10,786 Sft",9F,"51,203 Sft",,Occupied
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Inventor,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"5,10,786 Sft",8F,"55,205 Sft",,Occupied
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Inventor,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"5,10,786 Sft",7F,"52,702 Sft",,Occupied
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Inventor,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"5,10,786 Sft",6F,"52,702 Sft",,Immediate
ORR,,Prestige Group,Prestige Featherlite Tech Hub - Inventor,"WPR2+22X, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103",2B + G + 9 Floors (2 Towers),"5,10,786 Sft",5F,"54,094 Sft",,Immediate
